"lex.id","colex.id","lc.id","concepticon.id","concept.ru","concept.en","subentry","aux","opt","excl","orthographic","phonemic","gloss","ipa","def.ru","def.en","cx1","cx1.ru","cx1.en","cx2","cx2.ru","cx2.en","cx3","cx3.ru","cx3.en","gender","notes","todo","lang"
"788",,"788",,,,"pfv","aux",,,"сагубёрхъёй","sa-gu-b-uˁrq-uˁj","PV-PV-CL3-R(LV.hit).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"789",,"789",,"САДИТЬСЯ ВЕРХОМ","MOUNT","pfv",,,,"мярттабигарай","maˁrtːa-b-ig-araj","R(mounted)-CL3-R(sit).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"789",,"789",,,,"ipfv","aux",,,"мярттабиргарай","maˁrtːa-b-irg-araj","R(mounted)-CL3-R(sit).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"790",,"790",,"ТОЛКАТЬ","PUSH","pfv",,,,"къурттбаркьуй","qːurtː-b-arqʼ-uj","R(IDEOPH)-CL3-R(LV.do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"790",,"790",,,,"ipfv","aux",,,"къурттбиркьуй","qːurtː-b-irqʼ-uj","R(IDEOPH)-CL3-R(LV.do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"791",,"791",,"СОБИРАТЬСЯ","GATHER (INTR)","pfv",,,,"учибикарай","uči-b-ik-araj","R(ST)-CL3-R(LV.fall).PFV-INF",,,,,,,,,,,,,,,"<strong>meaning of uči?</strong>","itsari"
"791",,"791",,,,"ipfv","aux",,,"учибиркарай","uči-b-irk-araj","R(ST)-CL3-R(LV.fall).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"792",,"792",,"ДОРОГА","ROAD","sg",,,,"хьхьун","xːun","R(road)",,,,,,,,,,,,,,,,"itsari"
"792",,"792",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"793",,"793",,"МОСТ","BRIDGE","sg",,,,"ччем","čːem","R(bridge)",,,,,,,,,,,,,,,,"itsari"
"793",,"793",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"794",,"794",,"АРБА","CARRIAGE","sg",,,,"ппарагъум","pːaraʁum","R(carriage)",,,,,,,,,,,,,,,,"itsari"
"794",,"794",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"795",,"795",,"САНИ","SLEDGE","sg",,,,"гъял","ʁaˁl","R(sledge)",,,,,,,,,,,,,,,,"itsari"
"795",,"795",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"796",,"796",,"КОЛЕСО","WHEEL","sg",,,,"гӀёла","ʡuˁla","R(wheel)",,,,,,,,,,,,,,,,"itsari"
"796",,"796",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"797",,"797",,"ОСЬ","AXLE","sg",,,,"аржи","arži","R(axle)",,,,,,,,,,,,,,,,"itsari"
"797",,"797",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"798",,"798",,"ЯРМО","YOKE","sg",,,,"дукӀ","dukʼ","R(yoke)",,,,,,,,,,,,,,,,"itsari"
"798",,"798",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"799",,"799",,"НОША","BURDEN","sg",,,,"махх","maχː","R(burden)",,,,,,,,,,,,,,,,"itsari"
"799",,"799",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"800",,"800",,"ВЬЮК","PACK SADDLE","sg",,,,"дихх","diχː","R(pack.saddle)",,,,,,,,,,,,,,,,"itsari"
"800",,"800",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"801",,"801",,"ОХАПКА","ARMFUL","sg",,,,"квагьи","kʷahi","R(armful)",,,,,,,,,,,,,,,,"itsari"
"801",,"801",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"802",,"802",,"СЕДЛО","SADDLE","sg",,,,"жили","žili","R(saddle)",,,,,,,,,,,,,,,,"itsari"
"802",,"802",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"803",,"803",,"УЗДЕЧКА","BRIDLE","sg",,,,"урхьхьур","urxːur","R(bridle)",,,,,,,,,,,,,,,,"itsari"
"803",,"803",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"804",,"804",,"КНУТ","WHIP","sg",,,,"ирчмекк","irčmekː","R(whip)",,,,,,,,,,,,,,,,"itsari"
"804",,"804",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"805",,"805",,"СТРЕМЯ","STIRRUP","sg",,,,"узанг","uzang","R(stirrup)",,,,,,,,,,,,,,,,"itsari"
"805",,"805",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"806",,"806",,"ПОДКОВА","HORSESHOE","sg",,,,"лутӀи","lutʼi","R(horseshoe)",,,,,,,,,,,,,,,,"itsari"
"806",,"806",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"807",,"807",,"КОРАБЛЬ","SHIP","sg",,,,"кками","kːami","R(ship)",,,,,,,,,,,,,,,,"itsari"
"807",,"807",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"808",,"808",,"БРАТЬ","TAKE","pfv",,,,"гьаттассуй","hatː-asː-uj","PV-R(take).PFV-INF",,,,,,,,,,,,,,,"<strong>check ipfv. stem</strong>","itsari"
"808",,"808",,,,"ipfv","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"809",,"809",,"ДЕРЖАТЬ","HOLD","ipfv",,,,"буцуй","b-uc-uj","CL3-R(hold).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"809",,"809",,,,"pfv","aux",,,"бурцуй","b-urc-uj","CL3-R(hold).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"810",,"810",,"ОСТАВЛЯТЬ","LEAVE (TR)","pfv",,,,"батуй","b-at-uj","CL3-R(leave).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"810",,"810",,,,"ipfv","aux",,,"бартуй","b-art-uj","CL3-R(leave).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"811",,"811",,"ОСТАВАТЬСЯ","STAY","pfv",,,,"каттелганай","katː-elg-anaj","PV-R(stay).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"811",,"811",,,,"ipfv","aux",,,"калуганай","ka-lug-anaj","PV-R(stay).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"812",,"812",,"ОТНИМАТЬ","SEIZE","pfv",,,,"квирбеессуй","kʷir-b-eːsː-uj","PV-CL3-R(take).PFV-INF",,,,,,,,,,,,,,"Probably <i>*kʷi-r-b-i-asː-uj</i>","<strong>check structure and ipfv. stem</strong>","itsari"
"812",,"812",,,,"ipfv","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"813",,"813",,"ДАВАТЬ","GIVE","pfv",,,,"бииккуй","b-iːkː-uj","CL3-R(give).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"813",,"813",,,,"ipfv","aux",,,"луккуй","lukː-uj","R(give).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"814",,"814",,"СПАСАТЬ","SAVE","pfv",,,,"эрцахъуй","erc-aq-uj","R(be.saved).PFV-CAUS-INF",,,,,,,,,,,,,,,,"itsari"
"814",,"814",,,,"ipfv","aux",,,"руцахъуй","ruc-aq-uj","R(be.saved).IPFV-CAUS-INF",,,,,,,,,,,,,,,,"itsari"
"815",,"815",,"РАЗРУШАТЬ","DESTROY","pfv",,,,"гӀётӀагъуй","ʡuˁtʼ-aʁ-uj","R(ST)-R(LV.send).PFV-INF",,,,,,,,,,,,,,,"<strong>check if noun stem exists and ipfv. stem</strong>","itsari"
"815",,"815",,,,"ipfv","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"816",,"816",,"ИСКАТЬ","LOOK FOR","ipfv",,,,"убцӀанай","ubcʼ-anaj","R(look.for).IPFV-INF",,,,,,,,,,,,,,"Ipfv. only",,"itsari"
"817",,"817",,"НАХОДИТЬ","FIND","pfv",,,,"барккуй","b-arkː-uj","CL3-R(find).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"817",,"817",,,,"ipfv","aux",,,"бурккуй","b-urkː-uj","CL3-R(find).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"818",,"818",,"ТЕРЯТЬ","LOSE","pfv",,,,"битахъахъуй","b-it-aq-aq-uj","CL3-PV-R(disappear).PFV-CAUS-INF",,,,,,,,,,,,,,,,"itsari"
"818",,"818",,,,"ipfv","aux",,,"битихъахъуй","b-it-iq-aq-uj","CL3-PV-R(disappear).IPFV-CAUS-INF",,,,,,,,,,,,,,,,"itsari"
"819",,"819",,"ОТПУСКАТЬ","RELEASE","pfv",,,,"батагъуй","b-at-aʁ-uj","CL3-R(ST)-R(send).PFV-INF",,"отпускать, посылать","to release, to send",,,,,,,,,,,,,"itsari"
"819",,"819",,,,"ipfv","aux",,,"батургъуй","b-at-urʁ-uj","CL3-R(ST)-R(send).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"820","738","820",,"ДЕНЬГИ","MONEY",,,,,"арц","arc","R(money)",,"деньги, серебро","money, silver",,,,,,,,,,,,,"itsari"
"821",,"821",,"БОГАТЫЙ","RICH",,,,,"давлачивци","dawla-či-w-ci","R(richness)-POSS-M-ATTR",,,,,,,,,,,,,,,,"itsari"
"822",,"822",,"БЕДНЫЙ","POOR",,,,,"мискин","miskin","R(poor)",,,,,,,,,,,,,,,,"itsari"
"823",,"823",,"НИЩИЙ","BEGGAR",,,,,"курххан","kurχːan","R(beggar)",,,,,,,,,,,,,,,,"itsari"
"2013",,"0","0",,,"pfv",,,,"кабурххарай","ka-b-urχː-araj","PV-CL3-R(scratch).PFV-INF",,"попрошайничать","beg",,,,,,,,,,,,,"itsari"
"2013",,"0","0",,,"ipfv","aux",,,"кабуххарай","ka-b-uχː-araj","PV-CL3-R(scratch).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"824",,"824",,"ДАВАТЬ В ДОЛГ","LEND","pfv",,,,"сабииккуй","sa-b-iːkː-uj","PV-CL3-R(give).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"824",,"824",,,,"ipfv","aux",,,"салуккуй","sa-lukː-uj","PV-CL3-R(give).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"825",,"825",,"ЗАНИМАТЬ","BORROW","pfv",,,,"садеессуй","sa-d-eːsː-uj","PV-NPL-PV:take.PFV-INF",,,,,,,,,,,,,,,"<strong>check structure and ipfv. stem</strong>","itsari"
"825",,"825",,,,"ipfv","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"826",,"826",,"ДОЛГ (ДЕНЕЖНЫЙ)","DEBT (FINANCIAL)",,,,,"чибла","čibla","R(debt)",,,,,,,,,,,,,,"Internal structure: <i>či-b-la </i>(on-N-NMLZ)","<strong>check pl. and productivity of gender</strong>","itsari"
"827",,"827",,"ПОКУПАТЬ","BUY","pfv",,,,"ассуй","asː-uj","R(buy).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"827",,"827",,,,"ipfv","aux",,,"урссуй","ursː-uj","R(buy).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"828",,"828",,"ПРОДАВАТЬ","SELL","pfv",,,,"бицуй","b-ic-uj","CL3-R(buy).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"828",,"828",,,,"ipfv","aux",,,"бирцуй","b-irc-uj","CL3-R(buy).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"829",,"829",,"ТОРГОВЛЯ, ОБМЕН","TRADE, BARTER",,,,,"вачар","wačar","R(trade)",,,,,,,,,,,,,,,,"itsari"
"830",,"830",,"ЦЕНА","PRICE","sg",,,,"багьа","baha","R(price)",,,,,,,,,,,,,,,,"itsari"
"830",,"830",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"831",,"831",,"ДОРОГОЙ","EXPENSIVE",,,,,"дурхъаци","d-urqa-ci","NPL-R(expensive)-ATTR",,,,,,,,,,,,,,,"<strong>check gender</strong>","itsari"
"832",,"832",,"ДЕШЁВЫЙ","CHEAP",,,,,"дургьаци","d-urha-ci","NPL-R(cheap)-ATTR",,,,,,,,,,,,,,,"<strong>check gender</strong>","itsari"
"833",,"833",,"ВЕСИТЬ","WEIGH (INTR)","pfv",,,,"убцуй","ubc-uj","R(weigh).PFV-INF",,,,,,,,,,,,,,"Pfv. only","<strong>check aspect</strong>","itsari"
"834",,"834",,"ЗА, СЗАДИ","BEHIND",,,,,"гьелаб","hela-b","R(behind)-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"835",,"835",,"ВНИЗУ","BELOW",,,,,"хьхьариб","xːari-b","R(below)-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"836",,"836",,"РАНЬШЕ","BEFORE",,,,,"салаб","sala-b","R(before)-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"837",,"837",,"ВПЕРЕДИ","IN FRONT",,,,,"салаб","sala-b","R(before)-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"838",,"838",,"ВНУТРИ","INSIDE",,,,,"кквиб","kːʷi-b","R(inside)-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"839",,"839",,"СНАРУЖИ","OUTSIDE",,,,,"ттураб","tːura-b","R(outside)-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"840",,"840",,"ВВЕРХУ","ABOVE",,,,,"хъариб","qari-b","R(above)-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"841",,"841",,"МЕЖДУ","BETWEEN",,,,,"урккаб","urkːa-b","R(between)-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"842",,"842",,"МЕСТО","PLACE","sg",,,,"мусса","musːa","R(place)",,,,,,,,,,,,,,,,"itsari"
"842",,"842",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"842",,"842",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"843",,"843",,"ПРЕДМЕТ","THING","sg",,,,"?",,,,,,,,,,,,,,,,,,"itsari"
"843",,"843",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"844",,"844",,"КЛАСТЬ","PUT","pfv",,,,"кабихьхьуй","ka-b-ixː-uj","PV-CL3-R(put).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"844",,"844",,,,"ipfv","aux",,,"кабирхьхьуй","ka-b-irxː-uj","PV-CL3-R(put).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"845",,"845",,"САДИТЬСЯ","SIT DOWN","pfv",,,,"кабигарай","ka-b-ig-araj","PV-CL3-R(sit).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"845",,"845",,,,"ipfv","aux",,,"кабиргарай","ka-b-irg-araj","PV-CL3-R(sit).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"846","845","846",,"СИДЕТЬ","SIT","ipfv",,,,"кабиргарай","ka-b-irg-araj","PV-CL3-R(sit).IPFV-INF",,"садиться","sit down",,,,,,,,,,,"Inchoative verb",,"itsari"
"846","845","846",,,,"pfv","aux",,,"кабигарай","ka-b-ig-araj","PV-CL3-R(sit).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"847",,"847",,"ЛОЖИТЬСЯ","LIE DOWN","pfv",,,,"кабиссанай","ka-b-isː-anaj","PV-CL3-R(lie).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"847",,"847",,,,"ipfv","aux",,,"кабилссанай","ka-b-ilsː-anaj","PV-CL3-R(lie).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"848","847","848",,"ЛЕЖАТЬ","LIE","ipfv",,,,"кабилссанай","ka-b-ilsː-anaj","PV-CL3-R(lie).IPFV-INF",,"ложиться","lie down",,,,,,,,,,,"Inchoative verb",,"itsari"
"848","847","848",,,,"pfv","aux",,,"кабиссанай","ka-b-isː-anaj","PV-CL3-R(lie).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"849",,"849",,"ОСТАНАВЛИВАТЬСЯ","HALT","pfv",,,,"тӀашбиццарай","tʼaš-b-icː-araj","R(ST)-CL3-R(LV.stand).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"849",,"849",,,,"ipfv","aux",,,"тӀашбирццарай","tʼaš-b-ircː-araj","R(ST)-CL3-R(LV.stand).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"850",,"850",,"СТОЯТЬ","STAND","ipfv",,,,"кабирццарай","ka-b-ircː-araj","PV-CL3-R(stand).IPFV-INF",,"начать стоять","start standing",,,,,,,,,,,"Inchoative verb",,"itsari"
"850",,"850",,,,"pfv","aux",,,"кабиццарай","ka-b-icː-araj","PV-CL3-R(stand).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"851",,"851",,"ВСТАВАТЬ","STAND UP","pfv",,,,"гьабиццарай","ha-b-icː-araj","PV-CL3-R(stand).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"851",,"851",,,,"ipfv","aux",,,"гьабирццарай","ha-b-ircː-araj","PV-CL3-R(stand).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"852",,"852",,"СОБИРАТЬ","GATHER (TR)","pfv",,,,"учибаркьуй","uči-b-arqʼ-uj","R(ST)-CL3-R(LV.do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"852",,"852",,,,"ipfv","aux",,,"учибиркьуй","uči-b-irqʼ-uj","R(ST)-CL3-R(LV.do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"853",,"853",,"ПОДНИМАТЬ","PICK UP","pfv",,,,"чахъгьабаркьуй","čaq-ha-b-arqʼ-uj","R(high)-PV-CL3-R(LV.do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"853",,"853",,,,"ipfv","aux",,,"чахъгьабиркьуй","čaq-ha-b-irqʼ-uj","R(high)-PV-CL3-R(LV.do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"854",,"854",,"ВСОВЫВАТЬ, ПРОДЕВАТЬ","INSERT","pfv",,,,"кквибеекӀуй","kːʷi-b-eːkʼ-uj","PV-CL3-PV:R(insert).PFV-INF",,,,,,,,,,,,,,,"<strong>check structure and ipfv. stem</strong>","itsari"
"854",,"854",,,,"ipfv","aux",,,"кквибиикӀуй","kːʷi-b-iːkʼ-uj","PV-CL3-PV:R(insert).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"855",,"855",,"ПРИВЯЗЫВАТЬ","BIND (TR)","pfv",,,,"ттибигьуй","tːi-b-ih-uj","PV-CL3-R(tie).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"855",,"855",,,,"ipfv","aux",,,"ттибилгьуй","tːi-b-ilh-uj","PV-CL3-R(tie).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"856",,"856",,"ОТВЯЗЫВАТЬ","UNBIND (TR)","pfv",,,,"ттирбирхъуй","tːir-b-irq-uj","PV-CL3-R(unbind).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"856",,"856",,,,"ipfv","aux",,,"ттирихъуй","tːir-iq-uj","PV-R(unbind).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"857",,"857",,"ПРИЛИПАТЬ","STICK (INTR)","pfv",,,,"чибассанай","či-b-asː-anaj","PV-CL3-R(stick).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"857",,"857",,,,"ipfv","aux",,,"чибалссанай","či-b-alsː-anaj","PV-CL3-R(stick).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"858",,"858",,"ПРИКЛЕИВАТЬ","GLUE (TR)","pfv",,,,"чибеессуй","či-b-eːsː-uj","PV-CL3-PV:R(stick).PFV-INF",,,,,,,,,,,,,,,"<strong>check structure and ipfv. stem</strong>","itsari"
"858",,"858",,,,"ipfv","aux",,,"чибеелссуй","či-b-eːlsː-uj","PV-CL3-PV:R(stick).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"859",,"859",,"ОТКРЫВАТЬ","OPEN (TR)","pfv",,,,"ачбаркьуй","ač-b-arqʼ-uj","R(open)-CL3-R(LV.do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"859",,"859",,,,"ipfv","aux",,,"ачбиркьуй","ač-b-irqʼ-uj","R(open)-CL3-R(LV.do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"860",,"860",,"ОТКРЫВАТЬСЯ","OPEN (INTR)","pfv",,,,"ачбигьарай","ač-b-ih-araj","R(open)-CL3-R(LV.become).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"860",,"860",,,,"ipfv","aux",,,"ачбирарай","ač-b-ir-araj","R(open)-CL3-R(LV.become).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"861",,"861",,"ЗАКРЫВАТЬ","CLOSE (TR)","pfv",,,,"чикаттагъуй","či-katː-aʁ-uj","PV-PV-R(LV.send).PFV-INF",,,,,,,,,,,,,,,"<strong>check ipfv. stem</strong>","itsari"
"861",,"861",,,,"ipfv","aux",,,"чикаттургъуй","či-katː-urʁ-uj","PV-PV-R(LV.send).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"862",,"862",,"ЗАКРЫВАТЬСЯ","CLOSE (INTR)","pfv",,,,"?",,,,,,,,,,,,,,,,,,"itsari"
"862",,"862",,,,"ipfv","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"863",,"863",,"ОТПИРАТЬ","UNLOCK (TR)","pfv",,"opt",,"ттиргьаттикӀуй","tːir-hatː-ikʼ-uj","PV-PV-R(LV).PFV-INF",,,,,,,,,,,,,,,"<strong>check ipfv. stem</strong>","itsari"
"863",,"863",,,,"ipfv","aux","opt",,"?",,,,,,,,,,,,,,,,,,"itsari"
"864",,"864",,"ЗАПИРАТЬ","LOCK (TR)","pfv",,"opt",,"ттиикӀуй","tːi-ikʼ-uj","PV-R(LV).IPFV-INF",,,,,,,,,,,,,,,"<strong>check ipfv. stem</strong>","itsari"
"864",,"864",,,,"ipfv","aux","opt",,"?",,,,,,,,,,,,,,,,,,"itsari"
"865",,"865",,"НАКРЫВАТЬ","COVER","pfv",,,,"бягӀуй","b-aˁʡ-uj","CL3-R(cover).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"865",,"865",,,,"ipfv","aux",,,"бялгӀуй","b-aˁlʡ-uj","CL3-R(cover).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"866",,"866",,"ПРЯТАТЬ","HIDE (TR)","pfv",,,,"гурбихьхьуй","gur-b-ixː-uj","PV-CL3-R(LV.put).PFV-INF",,,,,,,,,,,,,,,"<strong>check ipfv. stem</strong>","itsari"
"866",,"866",,,,"ipfv","aux",,,"гурбирхьхьуй","gur-b-irxː-uj","PV-CL3-R(LV.put).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"867",,"867",,"ПРЯТЯТЬСЯ","HIDE (INTR)","pfv",,,,"гурбихьхьарай","gur-b-ixː-araj","PV-CL3-R(LV.put).PFV-INF",,,,,,,,,,,,,,,"<strong>check ipfv. stem</strong>","itsari"
"867",,"867",,,,"ipfv","aux",,,"гурбирхьхьарай","gur-b-irxː-araj","PV-CL3-R(LV.put).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"868",,"868",,"ВЫСОКИЙ","HIGH",,,,,"чахъци","čaq-ci","R(high)-ATTR",,"высокий, громкий","high, loud",,,,,,,,,,,,,"itsari"
"869",,"869",,"НИЗКИЙ","LOW",,,,,"гъукци","ʁuk-ci","R(low)-ATTR",,,,,,,,,,,,,,,,"itsari"
"870",,"870",,"ВЕРХУШКА","TOP (N)","sg",,"opt",,"хъар","qar","R(top)",,,,,,,,,,,,,,,"<strong>is a loc. noun?</strong>","itsari"
"870",,"870",,,,"pl","aux","opt",,"?",,,,,,,,,,,,,,,,,,"itsari"
"871",,"871",,"ДНО","BOTTOM (N)","sg",,,,"лутӀи","lutʼi","R(bottom)",,,,,,,,,,,,,,,,"itsari"
"871",,"871",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"871",,"871",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"872",,"872",,"КОНЧИК, ОСТРИЕ","END (OF KNIFE)","sg",,,,"баъ","baʔ","R(end)",,,,,,,,,,,,,,,,"itsari"
"872",,"872",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"873",,"873",,"КРАЙ","EDGE","sg",,,,"дум","dum","R(edge)",,,,,,,,,,,,,,,,"itsari"
"873",,"873",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"873",,"873",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"874",,"874",,"ПРАВЫЙ","RIGHT",,,,,"нягӀци","naˁʡ-ci","R(right)-ATTR",,,,,,,,,,,,,,,,"itsari"
"875",,"875",,"ЛЕВЫЙ","LEFT",,,,,"чаплан","čaplan","R(left)",,,,,,,,,,,,,,,"<strong>čaplanci?</strong>","itsari"
"876",,"876",,"БЛИЗКО","NEAR",,,,,"гьеккил","hekː-il","R(near)-ADV",,,,,,,,,,,,,,,,"itsari"
"877",,"877",,"ДАЛЕКО","FAR",,,,,"ххаракил","χːarak-il","R(far)-ADV",,,,,,,,,,,,,,,,"itsari"
"878",,"878",,"РАСТИ","GROW","pfv",,,,"бакӀарай","b-akʼ-araj","CL3-R(grow).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"878",,"878",,,,"ipfv","aux",,,"бикӀарай","b-ikʼ-araj","CL3-R(grow).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"879",,"879",,"МЕРИТЬ","MEASURE","pfv",,,,"убцуй","ubc-uj","R(measure).PFV-INF",,,,,,,,,,,,,,"Pfv. only",,"itsari"
"880",,"880",,"ПЯДЬ БОЛЬШАЯ","GREAT SPAN",,,,,"чӀам","čʼam","R(span)",,,,,,,,,,,,,,,,"itsari"
"881",,"881",,"ПЯДЬ МАЛАЯ","LITTLE SPAN",,,,,,,,,,,,,,,,,,,,,,,"itsari"
"882",,"882",,"БОЛЬШОЙ","BIG",,,,,"ххулаци","χːula-ci","R(big)-ATTR",,,,,,,,,,,,,,,,"itsari"
"883","71","883",,"МАЛЕНЬКИЙ","SMALL",,,,,"нукьеци","nuqʼe-ci","R(small)-ATTR",,,,,,,,,,,,,,,,"itsari"
"884",,"884",,"ДЛИННЫЙ","LONG",,,,,"бухъенци","b-uqen-ci","CL3-R(long)-ATTR",,,,,,,,,,,,,,,"<strong>check gender marker</strong>","itsari"
"885",,"885",,"КОРОТКИЙ","SHORT",,,,,"къантӀци","qːantʼ-ci","R(short)-ATTR",,,,,,,,,,,,,,,,"itsari"
"886",,"886",,"ШИРОКИЙ","WIDE",,,,,"гьарзаци","harza-ci","R(wide)-ATTR",,,,,,,,,,,,,,,,"itsari"
"887",,"887",,"УЗКИЙ ","NARROW",,,,,"кьакьаци","qʼaqʼa-ci","R(narrow)-ATTR",,,,,,,,,,,,,,,,"itsari"
"888",,"888",,"ТОЛСТЫЙ","THICK",,,,,"бёцци","buˁc-ci","R(thick)-ATTR",,,,,,,,,,,,,,,"<strong>check base stem</strong>","itsari"
"889",,"889",,"ТОНКИЙ","THIN",,,,,"букӀулци","b-ukʼul-ci","CL3-R(thin)-ATTR",,,,,,,,,,,,,,"1D and 2D",,"itsari"
"890",,"890",,"ГЛУБОКИЙ","DEEP",,,,,"мурхьци","murx-ci","R(deep)-ATTR",,,,,,,,,,,,,,,,"itsari"
"891",,"891",,"МЕЛКИЙ","SHALLOW",,,,,"бибгъянци","b-ibʁaˁn-ci","CL3-R(shallow)-ATTR",,,,,,,,,,,,,,,"<strong>check sem., gender marker and structure</strong>","itsari"
